bookID,average_rating,num_pages,ratings_count,main_author,parent_publisher
26738,3.49,168,73,Ju-Yeon Rhim,okyoPop
26748,3.81,348,165,Mark Fainaru-Wada,Avery
26759,3.61,279,2433,Kōji Suzuki,Vertical
26766,3.77,331,78,Stephen Leigh,Harper
26768,3.81,249,95,Mary Burton,Silhouette
26779,4.45,352,1372,David McCasland,Our
26780,3.96,160,1369,Lois Gladys Leppard,Bethany
26784,3.79,399,1458,Gregg Olsen,St.
26805,4.69,473,730,David Allen Sibley,Alfred
26821,4.11,528,10,C.D.B. Bryan,Abradale
26827,4.1,200,10,National Geographic Society,National
26832,3.95,194,91,Satosumi Takaguchi,Blu
26833,3.93,192,83,Satosumi Takaguchi,Blu
26835,3.57,176,77,Satosumi Takaguchi,Digital
26841,3.88,108,17,Norman Kolpas,ime-Life
26842,3.82,108,18,Chuck Williams,ime
26853,4.52,410,118,Frederick C. Beiser,Harvard
26860,3.93,32,83,Deloris Jordan,Simon
26871,3.69,348,279,Laurence Olivier,Simon
26904,3.72,304,10,Robert Irwin,Penguin
26908,3.84,282,411,Robert Irwin,Harry
26913,3.77,391,337,Philip Roth,Jonathan
26919,3.87,408,2824,Russell Banks,Harper
26920,3.78,400,1986,Russell Banks,Harper
26922,3.99,486,63,Russell Banks,Babel
26930,3.72,192,155,Russell Banks,Harper
26931,3.91,758,3618,Russell Banks,Harper
26934,3.75,304,1183,Richard Ford,Vintage
26950,4.03,370,7717,Edith Wharton,Penguin
26968,3.68,125,181,Nella Larsen,Dover
26979,4.37,1054,564,Zora Neale Hurston,Library
26996,3.67,288,25,Nicholas P. White,Hackett
26999,4.16,385,27382,Jasper Fforde,Penguin
27000,4.14,399,42454,Jasper Fforde,Penguin
27001,4.1,375,31540,Jasper Fforde,Penguin
27002,4.02,363,20630,Jasper Fforde,Viking
27003,3.91,374,97343,Jasper Fforde,Penguin
27005,3.91,373,3689,Jasper Fforde,Hodder
27006,4.22,352,923,Tim Downs,Howard
27009,4.18,371,1425,Tim Downs,Howard
27023,3.72,197,820,CLAMP,okyopop
27036,3.71,128,14,Henry Chadwick,Oxford
27038,4.19,744,15,Henry Chadwick,OUP
27049,3.85,288,853,Isaac Bashevis Singer,Farrar
27051,3.65,352,208,Peter Abrahams,Fawcett
27052,3.9,352,30,Peter Abrahams,HarperCollins
27059,4.21,508,3190,James Tiptree Jr.,achyon
27066,3.81,250,232,James Tiptree Jr.,Orb
27091,4.37,216,5162,bell hooks,Routledge
27092,3.81,336,28,Alice Sebold,Debolsillo
27118,3.58,384,110,Colin      Wells,Harvard
27126,3.9,400,44607,Jen Lancaster,NAL
27149,3.99,1088,120,Paul Krugman,Worth
27150,4.0,127,81,Paul Krugman,MIT
27151,3.68,221,310,Paul Krugman,MIT
27167,4.13,384,614,P.J. Parrish,Pinnacle
27168,4.02,384,586,P.J. Parrish,Pinnacle
27170,3.95,416,773,P.J. Parrish,Pinnacle
27171,4.09,380,414,P.J. Parrish,Pinnacle
27194,4.1,784,490,Zak Smith,in
27200,3.77,352,2470,Thomas Cahill,Anchor
27204,4.64,81,169,Anonymous,Grove
27208,4.01,200,12452,Flann O'Brien,Dalkey
27222,3.9,713,1751,Thucydides,Free
27236,3.53,176,92,Gregory Maguire,HarperCollins
27243,4.24,256,375,Marion Woodman,Shambhala
27252,4.08,422,56471,Donna Woolfolk Cross,Ballantine
27253,3.92,200,266,Emmanuel Rhoides,Peter
27266,3.92,239,83997,Rachel Caine,NAL
27269,4.04,256,1123,Ashley Gardner,Berkley
27277,4.0,256,14,Philip Johnson,Monacelli
27293,4.09,224,29,Edith Hamilton,W.W.
27295,4.06,240,77,Euripides,W.W.
27297,3.83,249,12131,Confucius,Penguin
27298,4.04,380,11380,Indu Sundaresan,Washington
27303,3.87,496,1343,Karen Armstrong,Ballantine
27304,3.89,240,3783,Karen Armstrong,Penguin
27306,4.02,230,7660,Karen Armstrong,Modern
27308,3.99,306,5755,Karen Armstrong,Anchor
27309,3.93,480,5677,Karen Armstrong,Ballantine
27310,4.15,304,4978,Karen Armstrong,HarperOne
27313,3.83,352,180,Confucius,Ballantine
27315,3.83,312,115,Confucius,Hackett
27323,3.97,152,52567,John Hersey,Vintage
27326,4.28,640,1829,John Hersey,Vintage
27333,3.97,378,30281,Rachel Carson,Mariner
27345,3.95,350,10,Paul Brooks,Mariner
27347,4.14,320,18,Rachel Carson,Penguin
27356,3.5,24,50,Justine Korman Fontes,Candlewick
27363,3.91,532,1614,William Martin,Grand
27368,3.72,270,24,Marianne Williams,Penguin
27397,3.97,512,13628,Jonathan Harr,Vintage
27398,3.74,320,24619,Jonathan Harr,Random
27404,3.91,288,2264,Anthony  Lewis,Vintage
27410,3.98,336,1047,Apollodorus,Oxford
27411,3.93,464,21,Apollodorus,Harvard
27413,3.98,311,11,Apollodorus,University
27415,3.98,328,20,Apollodorus,Hackett
27418,3.75,79,9276,Hesiod,Oxford
27420,3.97,192,83,Hesiod,Johns
27421,3.97,256,90,Hesiod,University
27422,3.75,160,105,Hesiod,University
27424,3.73,230,34,Hesiod,University
27425,3.85,224,85,Virgil,Farrar
27426,4.19,496,794,Hermann Broch,Vintage
27427,3.91,112,74,Virgil,Farrar
27428,4.19,777,48,Phillip Lopate,Anchor
27432,4.19,777,2136,Phillip Lopate,Anchor
27434,3.71,450,254,Phillip Lopate,Anchor
27438,4.29,352,125,Scott Beatty,DK
27440,4.37,352,1049,Tom DeFalco,DK
27445,4.2,347,225,J. Ed Komoszewski,Kregel
27451,3.91,216,9844,F. Scott Fitzgerald,Scribner
27456,3.84,784,206,George Eliot,Barnes
27457,4.15,384,102,Adam Hochschild,Mariner
27473,4.08,336,489,Zecharia Sitchin,William
27485,4.15,272,10138,Esther Perel,Harper
27486,4.1,528,2144,Geoffrey Miller,Anchor
27491,4.08,354,1459,David M. Buss,Basic
27500,4.0,529,1081,Jeffrey Eugenides,Farrar
27503,3.77,576,457,A.B. Yehoshua,Mariner
27507,3.68,480,4603,Bob Woodward,Simon
27511,3.71,400,527,Bob Woodward,Simon
27514,3.67,592,758,Bob Woodward,Simon
27515,3.72,608,1035,Bob Woodward,Simon
27516,4.11,592,3841,Bob Woodward,Simon
27523,3.83,342,189090,Tim LaHaye,yndale
27525,4.03,395,15869,Tim LaHaye,yndale
27526,4.01,432,21603,Tim LaHaye,yndale
27528,3.96,530,30129,Tim LaHaye,orndike
27533,4.09,289,7776,Muhammad Yunus,PublicAffairs
27537,3.81,400,3265,Daniel Goleman,Bantam
27539,4.12,261,5347,Jeff Hawkins,St.
27540,3.52,185,708,Travis Bradberry,ouchstone
27541,4.12,272,1870,Karen Berman,Harvard
27543,4.17,1132,2689,Stuart Russell,Prentice
27548,3.45,224,11,Wilma Davidson,St.
27550,4.49,496,2052,John             Lewis,Mariner
27557,3.95,592,373,Christopher Andersen,Grand
27566,4.07,446,87,Sharon Green,DAW
27574,4.22,560,5325,Amos Oz,Harvest
27577,3.49,186,2474,Bernard Lewis,Harper
27578,3.93,291,1495,Peter Woit,Basic
27579,3.93,32,254,Kathleen V. Kudlinski,Dutton
27580,4.18,239,1623,Cheri Huber,Keep
27582,4.04,368,4163,J.A. Jance,William
27584,3.74,351,2164,Jean-Benoît Nadeau,Sourcebooks
27585,4.24,239,191,William Westney,Hal
27586,3.99,338,2387,Michela Wrong,Harper
27588,3.94,688,1617,Philip Caputo,Vintage
27590,4.36,48,14,Margaret Feinberg,Harvest
27599,3.89,213,50,Peter G. Bolt,IVP
27601,3.95,432,196,Margaret Thaler Singer,Jossey-Bass
27607,3.74,736,469,Norman Rush,Vintage
27609,3.77,160,382,Norman Rush,Vintage
27618,3.63,1024,28,John Irving,usQuets
27624,3.96,312,104,E.M. Forster,Signet
27626,4.23,66,13,Michelle Lovric,Chicago
27652,4.01,384,1570,Robert X. Cringely,Harper
27660,4.09,500,152,Janet Geringer Woititz,Health
27668,4.28,496,1342,Adam Hochschild,Mariner
27669,4.28,467,13,Adam Hochschild,MacMillan
27674,4.08,372,12,Augustine of Hippo,New
27689,4.39,928,4146,Mary  Stewart,Harper
27690,3.91,372,5029,Mary  Stewart,HarperTorch
27691,3.92,322,3629,Mary  Stewart,HarperTorch
27692,4.09,417,10055,Mary  Stewart,Eos
27693,4.03,400,6019,Mary  Stewart,HarperTorch
27694,4.05,373,5153,Mary  Stewart,HarperTorch
27695,4.03,342,10640,Mary  Stewart,Chicago
27696,4.05,384,4615,Mary  Stewart,HarperTorch
27698,4.05,360,4460,Mary  Stewart,HarperTorch
27719,4.12,216,3014,Michael Ende,Farrar
27724,4.14,224,74,Michael Ende,Viking
27727,3.69,192,167,Jane Porter,Harlequin
27737,3.9,150,6398,Eugène Ionesco,Gallimard
27747,3.81,175,4958,M.C. Beaton,Grand
27763,3.73,226,278,Narise Konohara,Digital
27766,3.49,336,331,Stacy Horn,Penguin
27769,3.98,207,688,Albert Camus,Editions
27776,4.04,128,233,Albert Camus,Alianza
27779,3.96,384,293,Albert Camus,Gallimard
27780,3.65,101,184,Albert Camus,Gallimard
27783,3.95,403,120,Stuart M. Matlins,Skylight
27785,3.87,227,4786,Jean-Jacques Rousseau,Hackett
27787,4.06,230,31,Christopher   Green,Harry
27788,3.46,728,1019,Jean-Jacques Rousseau,Dartmouth
27798,3.67,595,12,Ronald J. Faust,Churchill
27800,3.73,288,128,Johann Wolfgang von Goethe,Penguin
27803,3.6,80,2963,Christopher Marlowe,Dover
27804,3.76,224,54,Eric P. Kelly,Aladdin
27812,4.16,1020,217,William H. Press,Cambridge
27822,4.09,240,42668,Alexander Pushkin,Oxford
27823,4.09,262,382,Alexander Pushkin,Penguin
27825,4.09,240,205,Alexander Pushkin,Penguin
27826,4.09,244,48,Alexander Pushkin,Harry
27827,4.09,309,272,Alexander Pushkin,Princeton
27828,4.38,1056,45,Alexander Pushkin,Princeton
27829,4.09,224,44,Alexander Pushkin,Basic
27831,4.09,262,10,Alexander Pushkin,Dedalus
27842,3.83,720,151,Michael T. Goodrich,Wiley
27843,3.87,586,155,Mark Allen Weiss,Addison
27844,3.8,758,18,Adam Drozdek,Course
27847,3.47,998,34,Frank M. Carrano,Prentice
27851,3.85,528,120,Mark Allen Weiss,Pearson
27861,3.8,528,35,Adam Drozdek,Course
27862,4.16,720,140,Robert Sedgewick,Addison-Wesley
27880,3.86,119,474,Dave Luckett,Scholastic
27881,3.72,400,80,Jo Clayton,DAW
27883,3.75,380,104,Diana Wynne Jones,Gollehon
27885,3.71,368,112,Jo Clayton,DAW
27889,3.54,688,122,Angus Wells,Spectra
27892,3.94,688,288,Angus Wells,Spectra
27897,3.27,186,179,Peter Handke,Farrar
27924,3.69,268,114,Augustine of Hippo,Hackett
27932,3.9,352,809,Roberta Gellis,or
27943,4.08,256,72,Robert F. Kennedy Jr.,Harper
27988,4.01,258,94,Robert Cullen,Ivy
27991,3.32,400,58,Bob Cullen,Harper
27999,3.99,285,12555,Annie Proulx,Scribner
28001,3.59,432,5675,Annie Proulx,Scribner
28003,3.94,203,1871,Annie Proulx,Scribner
28004,3.64,224,182,Annie Proulx,Storey
28012,3.95,336,8515,Martin E.P. Seligman,Atria
28022,4.22,610,2007,Mircea Eliade,Princeton
28023,4.16,192,354,Mircea Eliade,Princeton
28025,4.24,195,1799,Mircea Eliade,Princeton
28026,3.92,288,11,Mircea Eliade,Ohio
28028,3.93,184,257,Mircea Eliade,University
28029,4.08,204,531,Mircea Eliade,Waveland
28053,4.09,240,127,Rebecca Solnit,University
28054,4.15,320,1148,Rebecca Solnit,Penguin
28055,3.92,326,226,Rebecca Solnit,Penguin
28056,4.21,416,228,Rebecca Solnit,University
28061,4.26,532,678,Ken Knabb,Bureau
28067,4.1,136,30,Chris Gray,Rebel
28078,3.81,427,87478,Sarah Dunant,Random
28086,4.07,422,640,Gabriel García Márquez,Penguin
28087,4.54,132,3604,Michael  Wood,Cambridge
28093,3.81,352,316,Susanna Kaysen,Vintage
28105,3.58,144,428,Rachel Cohn,Simon
28116,3.76,389,24243,A.J. Jacobs,Simon
28134,3.87,304,2737,Mark Vonnegut,Seven
28148,3.62,474,1121,Jane Feather,Pocket
28158,3.75,32,14,David A. Adler,Holiday
28162,3.35,352,71,David Thomas Lord,Kensington
28184,4.06,256,22370,Alexander McCall Smith,Anchor
28185,4.35,312,5521,Rick Riordan,Miramax
28186,4.24,279,630511,Rick Riordan,Hyperion
28187,4.25,375,1766725,Rick Riordan,Disney
28190,4.25,483,139,Rick Riordan,orndike
28193,3.76,167,1840,Cornelia Funke,Chicken
28194,3.88,563,324482,Cornelia Funke,Scholastic
28195,3.92,635,91475,Cornelia Funke,Chicken
28196,3.73,144,1233,Cornelia Funke,Chicken
28200,3.93,176,534,Cornelia Funke,Chicken
28202,4.07,560,3445,Louis Menand,HarperCollins
28205,3.99,372,3369,Jack Du Brul,Berkley
28206,4.17,472,1583,Jack Du Brul,Berkley
28207,4.08,496,1107,Jack Du Brul,NAL
28209,4.1,464,1355,Jack Du Brul,NAL
28210,4.19,534,1196,Jack Du Brul,Onyx
28211,4.19,483,1059,Jack Du Brul,Berkley
28212,4.37,656,19747,Randy Shilts,Stonewall
28213,3.96,309,46,Nadine Cohodas,Free
28227,2.88,128,654,Nicholson Baker,Vintage
28228,3.42,370,846,Nicholson Baker,Vintage
28231,3.67,192,1679,Nicholson Baker,Vintage
28239,3.96,485,11216,Paul Theroux,Mariner
28240,3.96,472,121,Paul Theroux,Houghton
28249,3.95,467,56333,Trudi Canavan,Orbit
28250,4.07,577,39521,Trudi Canavan,Orbit
28251,4.15,644,39692,Trudi Canavan,Orbit
28252,3.95,517,194,Trudi Canavan,Voyager
28254,3.9,348,281,Marshall Sahlins,Routledge
28255,3.64,328,64,Marshall Sahlins,University
28257,3.91,120,32,Marshall Sahlins,University
28259,3.74,84,127,Marshall Sahlins,University
28272,3.47,400,138,Margaret Weis,Spectra
28278,3.84,185,1063,Bessie Head,Heinemann
28282,3.86,200,6507,Tom Perrotta,Berkley
28289,3.39,306,3832,Tom Perrotta,St.
28294,3.8,284,1736,Georges Perec,Verba
28295,3.98,221,1062,Georges Perec,David
28296,3.88,176,1472,Georges Perec,David
28297,4.28,292,1370,Georges Perec,Penguin
28302,4.21,272,677,William Saroyan,New
28308,4.15,151,1045,William Saroyan,Laurel
28316,3.79,218,238,Harry Crews,Quill
28336,3.8,319,261,Georges Perec,Gallimard
28340,3.9,147,52,Fyodor Dostoyevsky,Porrua
28344,4.32,805,30,Fyodor Dostoyevsky,Edaf
28348,4.21,564,7343,Fyodor Dostoyevsky,Vintage
28350,4.16,64,9119,Theo LeSieg,HarperCollinsChildren’sBooks
28351,4.0,64,19663,Dr. Seuss,Vanguard
28356,3.69,228,1459,Margaret Cho,Ballantine
28358,3.64,136,60,Denise Riley,Univ
28369,3.72,157,3917,Raymond Queneau,Penguin
28370,4.05,232,1008,Raymond Queneau,New
28371,3.93,328,335,Raymond Queneau,NYRB
28372,3.8,250,189,Raymond Queneau,Dalkey
28375,3.99,191,339,Raymond Queneau,New
28377,3.97,245,2430,Boris Vian,Dalkey
28381,3.99,464,47626,Nikolai Gogol,Penguin
28382,4.12,84,7266,Nikolai Gogol,Dover
28385,4.4,576,5355,Marcel Proust,Penguin
28388,3.92,320,241,Roger Shattuck,W.
28389,4.33,992,14,William C. Carter,Yale
28392,4.04,48,14,Stéphane Heuet,ComicsLit
28393,4.4,576,70,Marcel Proust,Viking
28395,4.53,1216,866,Marcel Proust,Vintage
28396,4.14,192,27,Ray Bradbury,urtleback
28400,3.79,72,36,Stéphane Heuet,Nantier
28404,4.22,208,20,Gilles Deleuze,Univ
28407,4.13,592,23134,Émile Zola,Penguin
28408,3.93,79,130,Amy Taubin,British
28409,3.96,464,1977,Émile Zola,Oxford
28411,3.7,364,44,Émile Zola,MONDIAL
28413,3.99,438,5525,Émile Zola,Oxford
28416,3.9,320,50,Émile Zola,MONDIAL
28417,4.06,462,6293,Émile Zola,Gallimard
28418,4.12,116,1030,Paul Schrader,Faber
28419,4.01,592,821,Émile Zola,Oxford
28420,4.08,506,1113,Émile Zola,Penguin
28425,3.81,390,401,Shana Abe,Bantam
28427,3.65,357,377,Shana Abe,Bantam
28428,3.67,393,695,Shana Abe,Bantam
28429,3.74,352,6780,Shana Abe,Bantam
28436,4.03,484,552,John Lewis Gaddis,Oxford
28440,3.85,512,1312,William Gaddis,Scribner
28441,3.81,144,914,William Gaddis,Penguin
28456,3.77,262,1128,William Gaddis,Atlantic
28457,4.14,304,1245,Ivan Turgenev,Oxford
28458,3.93,403,5967,Ivan Turgenev,Penguin
28462,3.94,240,2825,Ivan Turgenev,Penguin
28463,3.92,298,2152,Ivan Turgenev,Penguin
28468,3.4,291,147,Margaret Weis,Ace
28470,3.72,352,27,Margaret Weis,Wizards
28471,4.05,456,3523,Margaret Weis,Wizards
28480,3.69,340,152,Margaret Weis,Wizards
28482,4.06,446,16301,Margaret Weis,Spectra
28483,4.11,317,16304,Margaret Weis,Spectra
28484,4.11,441,18543,Margaret Weis,Spectra
28485,3.99,367,15512,Margaret Weis,Spectra
28486,4.0,96,29,Stanislav Grof,ames
28488,3.99,367,76,Margaret Weis,Bantam
28510,3.57,353,194,Margaret Weis,Del
28511,3.15,354,242,Margaret Weis,Avon
28514,3.91,610,7506,Margaret Weis,Wizards
28522,3.57,421,182,Margaret Weis,Del
28524,4.16,408,9080,Margaret Weis,Wizards
28529,3.87,368,43,Margaret Weis,Wizards
28530,3.56,336,50,Margaret Weis,DAW
28531,3.67,404,159,Margaret Weis,Del
28532,4.06,218,49,Denise Little,HarperCollins
28533,3.67,562,2049,Margaret Weis,HarperTorch
28534,3.82,416,108,Margaret Weis,Wizards
28536,3.98,335,295,Margaret Weis,Wizards
28538,3.86,578,1255,Margaret Weis,Harper
28539,3.74,350,7543,Margaret Weis,Wizards
28540,4.01,256,227,Margaret Weis,Wizards
28541,4.24,192,40324,Anne McCaffrey,Aladdin
28543,4.24,176,393,Anne McCaffrey,Bantam
28547,4.28,288,34996,Anne McCaffrey,Aladdin
28553,4.07,243,28120,Anne McCaffrey,Simon
28557,3.84,433,1673,Jeffery Deaver,Simon
28558,4.16,358,38,Jeffery Deaver,Simon
28559,3.96,511,245,Jeffery Deaver,Coronet
28560,3.93,428,357,Jeffery Deaver,Simon
28561,3.99,576,468,Jeffery Deaver,Pocket
28562,3.46,304,982,Jeffery Deaver,Bantam
28563,3.53,336,1194,Jeffery Deaver,Bantam
28564,3.49,368,1003,William Jefferies,Pocket
28565,3.6,368,52,William Jefferies,Hodder
28566,4.05,512,459,Jeffery Deaver,Pocket
28567,3.93,480,3093,Jeffery Deaver,Pocket
28568,4.1,560,15135,Jeffery Deaver,Pocket
28569,3.8,512,3061,Jeffery Deaver,Signet
28570,4.0,451,6283,Jeffery Deaver,Simon
28597,4.26,284,5394,Robert Anton Wilson,New
28606,3.97,200,72,Tristan Taormino,Cleis
28631,4.45,208,53,Stephen Cox,Backstage
28634,4.14,400,21769,Milan Kundera,Faber
28635,3.68,168,13601,Milan Kundera,Harper
28636,3.96,176,1388,Milan Kundera,Harper
28637,3.96,176,3684,Milan Kundera,Harper
28639,4.0,144,19,John Baldessari,Princeton
28645,3.63,350,266,Dave Eggers,Penguin
28650,3.96,307,5875,Rachel Caine,Roc
28658,4.2,574,434,Janny Wurts,Meisha
28660,3.76,830,4655,Janny Wurts,HarperCollins
28664,4.04,522,3039,Janny Wurts,Voyager
28666,3.89,704,62,Janny Wurts,HarperCollins
28670,4.16,940,521,Janny Wurts,HarperCollins
28671,3.82,672,337,Janny Wurts,Meisha
28674,4.11,614,1416,Janny Wurts,HarperVoyager
28687,3.9,656,6061,Tad Williams,Daw
28688,3.73,656,126,Tad Williams,DAW
28689,4.09,608,37694,Tad Williams,Daw
28691,4.18,1083,29350,Tad Williams,DAW
28692,3.88,828,7519,Tad Williams,DAW
28694,3.73,796,9677,Tad Williams,DAW
28695,3.91,780,21714,Tad Williams,DAW
28698,4.2,815,20025,Tad Williams,DAW
28699,3.97,380,61,Tad Williams,Fischer
28700,3.21,246,10304,Don DeLillo,Scribner
28701,3.49,448,1548,Don DeLillo,Vintage
28715,4.17,351,1264,Cormac McCarthy,Modern
28716,4.17,335,539,Cormac McCarthy,Picador
28721,4.09,126,180,Harold Bloom,Chelsea
28724,3.81,423,3048,Mercedes Lackey,Baen
28725,4.2,431,10429,Mercedes Lackey,Daw
28727,3.95,512,2026,Mercedes Lackey,Baen
28728,3.93,416,2508,Mercedes Lackey,Baen
28729,3.77,304,573,Marvin Kaye,or
28730,3.9,272,3289,Mercedes Lackey,Baen
28733,4.12,435,11911,Mercedes Lackey,DAW
28734,4.27,351,18764,Mercedes Lackey,DAW
28735,4.25,492,18531,Mercedes Lackey,DAW
28736,4.06,394,9786,Mercedes Lackey,DAW
28747,4.22,179,12813,George Saunders,Vintage
28748,4.11,84,2457,George Saunders,McSweeney's
28749,3.7,130,5157,George Saunders,Riverhead
28756,3.75,288,4672,Chip Kidd,Harper
28759,4.21,349,22431,Mercedes Lackey,DAW
28760,4.21,320,18141,Mercedes Lackey,DAW
28763,4.11,199,2317,Stanisław Lem,Northwestern
28764,3.7,179,505,Stanisław Lem,Northwestern
28766,4.12,322,2281,Stanisław Lem,Mariner
28767,4.18,229,771,Stanisław Lem,Northwestern
28768,3.91,276,3439,Stanisław Lem,Mariner
28769,4.1,216,3941,Stanisław Lem,Mariner
28796,4.02,208,255,Evangeline Walton,Collier
28801,3.44,240,42,Robert W. Strayer,Routledge
28805,4.02,352,3448,Julian Rubinstein,Back
28807,3.72,244,1815,Roger Zelazny,iBooks
28808,3.81,384,76,Greg Keyes,Del
28810,4.0,633,42,Elliot Aronson,Prentice
28815,4.19,320,76314,Robert B. Cialdini,Harper
28819,4.21,1379,372,William  James,Library
28821,4.25,1212,92,William  James,Library
28822,4.07,448,455,William  James,Dover
28827,3.7,371,833,Deborah Blum,Penguin
28845,4.12,1162,31,Will Durant,AudioGO
28854,3.86,385,203,J.R.R. Tolkien,HarperCollinsPublishers
28859,4.29,341,13919,José Saramago,Harvill
28860,4.29,480,34,José Saramago,Santillana
28862,3.81,140,194545,Niccolò Machiavelli,Dante
28863,3.97,392,16024,Elizabeth Hoyt,Warner
28865,4.31,87,3045,Antoine de Saint-Exupéry,Mariner
28866,4.0,447,44210,Christine Feehan,Leisure
28867,3.86,778,10514,Edward Rutherfurd,Ballantine
28868,3.97,223,1123,C.S. Lewis,HarperCollins
28869,3.81,272,27,Chuck Klosterman,Literatura
28872,4.33,80,577,Lisa Trumbauer,Mirrorstone
28873,4.11,32,7726,Dugald A. Steer,Candlewick
28876,4.05,356,62589,Naomi Novik,Del
28877,4.04,348,236028,Thomas  Harris,Dutton
28881,4.25,444,135109,Christopher Moore,William
28887,4.09,384,391,Kent R. Weeks,Harper
28899,3.98,220,18883,Mike Lupica,Puffin
28902,4.15,901,188,Yunus A. Cengel,McGraw-Hill
28910,4.09,182,1053,John Steinbeck,Penguin
28913,3.71,464,1221,Robert Goddard,Corgi
28915,4.03,336,222,Shannon Holmes,Atria
28917,4.23,166,23,Dyan Sheldon,roll
28920,3.74,183,12858,Kazuo Ishiguro,Faber
28922,3.76,206,15416,Kazuo Ishiguro,Faber
28923,3.49,320,19252,Kazuo Ishiguro,Faber
28926,3.54,535,587,Kazuo Ishiguro,Vintage
28929,3.5,736,31,Kermit L. Hall,Oxford
28935,3.32,385,3248,Allegra Goodman,Dial
28940,3.96,336,26443,Kate Atkinson,Picador
28942,3.45,368,5308,Kate Atkinson,Picador
28944,3.61,96,82,Kate Atkinson,Nick
28948,4.16,224,1715,Isaac Bashevis Singer,Farrar
28963,3.96,410,45,Kate Atkinson,Le
28977,3.76,112,302,John Lawrence Peterson,Scholastic
28978,3.79,264,3456,Donna Leon,Atlantic
28979,4.05,320,1348,Peter Tremayne,Signet
28988,3.5,288,2172,Tom Perrotta,Berkley
28991,3.7,240,1546,Tom Perrotta,Berkley
29011,4.16,224,7703,Lynda Barry,Sasquatch
29019,4.23,32,2552,John Updike,Pomegranate
29022,4.05,363,12764,Suetonius,Penguin
29026,4.32,40,86,Marianna Mayer,HarperCollins
29031,4.21,224,2409,John F. MacArthur Jr.,omas
29035,3.92,226,46,John F. MacArthur Jr.,omas
29036,3.96,546,17480,John M. Barry,Penguin
29043,3.81,485,657,Andrew Hussey,Bloomsbury
29044,4.1,559,234929,Donna Tartt,Vintage
29052,4.39,512,431,Jorge Cervantes,Van
29053,3.55,264,11,Anthony J. Cascardi,Cambridge
29054,3.72,368,797,Miguel de Cervantes Saavedra,Oxford
29075,3.88,516,164,Christopher Schmitt,O'Reilly
29081,4.12,48,93,P.D. Eastman,Random
29083,4.15,72,4383,Roy McKie,Random
29084,4.24,48,1281,P.D. Eastman,Random
29092,3.82,457,31,Georg Wilhelm Friedrich Hegel,Dover
